taxon_id	species	gene_id	provider_protein_count	minimum_sequence_length	maximum_sequence_length	within_declared_length_gate_count	selected_accession	rejected_accession	selection_status	reason_code	evidence_note
65482	Podarcis melisellensis	309354053	2	1571	1689	2			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
64176	Podarcis muralis	114581534	5	1524	1687	5			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
74359	Podarcis pityusensis	308460305	1	1689	1689	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
65483	Podarcis raffonei	128399995	4	1544	1691	4			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
65485	Podarcis tiliguerta	310661424	1	1689	1689	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
140051	Podarcis vaucheri	309516159	1	1679	1679	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
48891	Poecile atricapillus	131588857	3	1806	1807	3			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
103695	Pogona vitticeps	110080303	1	1725	1725	1	XP_020651752.3		selected_for_reference_review	TAXONOMICALLY_BALANCED_REVIEW_SET	Selected for executable TaxID, similarity, and terminal-domain review; not yet approved for inference.
488313	Pogoniulus pusillus	135191614	3	1722	1734	3			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
9601	Pongo abelii	100439533	38	719	1863	32			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
9600	Pongo pygmaeus	129017314	41	733	1863	33			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
208062	Prinia subflava	134553796	4	1808	1809	4			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
37029	Prionailurus bengalensis	122485639	6	1871	1873	6			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
61388	Prionailurus viverrinus	125158583	11	764	1873	9			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
379532	Propithecus coquereli	105820205	1	527	527	0			not_selected	NO_SEQUENCE_WITHIN_LENGTH_GATE	No provider protein for this species passed the declared 0.75-1.10 query-length gate; no terminal-domain failure is asserted.
103944	Protobothrops mucrosquamatus	107285925	1	1558	1558	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
48139	Psammomys obesus	129686062	1	755	755	0			not_selected	NO_SEQUENCE_WITHIN_LENGTH_GATE	No provider protein for this species passed the declared 0.75-1.10 query-length gate; no terminal-domain failure is asserted.
8673	Pseudonaja textilis	113449821	1	1563	1563	1	XP_026576759.1		selected_for_reference_review	TAXONOMICALLY_BALANCED_REVIEW_SET	Selected for executable TaxID, similarity, and terminal-domain review; not yet approved for inference.
495146	Pseudophryne corroboree	135055703	3	1589	1669	3			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
415032	Pseudopipra pipra	135402920	4	1810	1811	4			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
181119	Pseudopodoces humilis	102105698	2	1806	1807	2			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
82174	Pseudorca crassidens	137212602	18	738	1862	10			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
232653	Psittacula echo	308229328	1	1818	1818	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
240206	Pterocles gutturalis	104467299	1	1762	1762	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
1884717	Pteronotus mesoamericanus	129086900	1	764	764	0			not_selected	NO_SEQUENCE_WITHIN_LENGTH_GATE	No provider protein for this species passed the declared 0.75-1.10 query-length gate; no terminal-domain failure is asserted.
9402	Pteropus alecto	102895982	11	740	1836	10			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
143291	Pteropus medius	120611051	13	740	1837	11			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
132908	Pteropus vampyrus	105306256	12	740	1837	11			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
9696	Puma concolor	112854200	3	698	1874	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
9238	Pygoscelis adeliae	103919153	1	1765	1765	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
221976	Pyrgilauda ruficollis	121351138	4	1182	1801	3			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
176946	Python bivittatus	103057262	1	1625	1625	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
30357	Pyxicephalus adspersus	140325912	1	1616	1616	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
8407	Rana temporaria	120919189	1	1618	1618	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
111125	Ranitomeya imitator	138664877	2	1359	1641	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
490064	Ranitomeya variabilis	143765407	2	1638	1639	2			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
10116	Rattus norvegicus	497672	5	1694	1817	5	NP_036646.2		selected_for_reference_review	TAXONOMICALLY_BALANCED_REVIEW_SET	Selected for executable TaxID, similarity, and terminal-domain review; not yet approved for inference.
10117	Rattus rattus	116910549	1	1831	1831	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
8797	Rhea americana	146590338	5	738	1856	4			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
8795	Rhea pennata	134151388	1	1757	1757	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
194408	Rhinatrema bivittatum	115074072	4	1913	1920	4	XP_029429046.1		selected_for_reference_review	TAXONOMICALLY_BALANCED_REVIEW_SET	Selected for executable TaxID, similarity, and terminal-domain review; not yet approved for inference.
261503	Rhineura floridana	133366733	6	697	1759	5			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
43563	Rhinoderma darwinii	142666554	1	1702	1702	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
59479	Rhinolophus ferrumequinum	117013957	4	752	1854	3			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
77218	Rhinolophus hipposideros	308488366	1	990	990	0			not_selected	NO_SEQUENCE_WITHIN_LENGTH_GATE	No provider protein for this species passed the declared 0.75-1.10 query-length gate; no terminal-domain failure is asserted.
89399	Rhinolophus sinicus	109455895	3	1853	1854	3			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
61621	Rhinopithecus bieti	108526765	1	1806	1806	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
61622	Rhinopithecus roxellana	104673233	11	721	1864	6			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
75485	Rissa tridactyla	128919175	4	1741	1866	4			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
9407	Rousettus aegyptiacus	107513858	2	688	1828	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
59482	Saccopteryx bilineata	136326915	1	1835	1835	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
249018	Saccopteryx leptura	136392072	1	1835	1835	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
3371155	Sagmatias obliquidens	113613732	9	765	1862	6			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
27679	Saimiri boliviensis	101046814	6	1857	1859	6			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
9515	Sapajus apella	116552725	9	720	1872	8			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
9305	Sarcophilus harrisii	100914310	2	1822	1828	2			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
8520	Sceloporus undulatus	121934862	5	1695	1725	5			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
30640	Sciurus carolinensis	124979164	6	761	1849	5	XP_047399506.1		selected_for_reference_review	TAXONOMICALLY_BALANCED_REVIEW_SET	Selected for executable TaxID, similarity, and terminal-domain review; not yet approved for inference.
55149	Sciurus vulgaris	306657464	1	768	768	0			not_selected	NO_SEQUENCE_WITHIN_LENGTH_GATE	No provider protein for this species passed the declared 0.75-1.10 query-length gate; no terminal-domain failure is asserted.
9135	Serinus canaria	103821581	3	1720	1797	3			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
9301	Sminthopsis crassicaudata	141539234	4	710	1836	3			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
42254	Sorex araneus	101538721	1	515	515	0			not_selected	NO_SEQUENCE_WITHIN_LENGTH_GATE	No provider protein for this species passed the declared 0.75-1.10 query-length gate; no terminal-domain failure is asserted.
62283	Sorex fumeus	130035946	3	515	607	0			not_selected	NO_SEQUENCE_WITHIN_LENGTH_GATE	No provider protein for this species passed the declared 0.75-1.10 query-length gate; no terminal-domain failure is asserted.
9997	Spermophilus citellus	308636258	1	1016	1016	0			not_selected	NO_SEQUENCE_WITHIN_LENGTH_GATE	No provider protein for this species passed the declared 0.75-1.10 query-length gate; no terminal-domain failure is asserted.
933632	Sphaerodactylus townsendi	125444850	1	1613	1613	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
9737	Stenella coeruleoalba	307177258	9	764	1862	5			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
177147	Streptopelia decaocto	309448855	5	1740	1754	5			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
2489341	Strigops habroptila	115617619	8	1630	1819	8			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
111821	Strix aluco	141934122	3	1850	1851	3			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
36305	Strix uralensis	141953350	4	1771	1852	4			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
8801	Struthio camelus	104141229	5	1839	1862	5	XP_068775093.1		selected_for_reference_review	TAXONOMICALLY_BALANCED_REVIEW_SET	Selected for executable TaxID, similarity, and terminal-domain review; not yet approved for inference.
192404	Sturnira hondurensis	118978170	1	819	819	0			not_selected	NO_SEQUENCE_WITHIN_LENGTH_GATE	No provider protein for this species passed the declared 0.75-1.10 query-length gate; no terminal-domain failure is asserted.
9172	Sturnus vulgaris	106858689	4	1763	1813	4			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
109475	Suncus etruscus	126000905	1	520	520	0			not_selected	NO_SEQUENCE_WITHIN_LENGTH_GATE	No provider protein for this species passed the declared 0.75-1.10 query-length gate; no terminal-domain failure is asserted.
37032	Suricata suricatta	115281499	9	1886	1912	9			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
9823	Sus scrofa	100049662	31	358	1865	10	XP_013845389.1		selected_for_reference_review	TAXONOMICALLY_BALANCED_REVIEW_SET	Selected for executable TaxID, similarity, and terminal-domain review; not yet approved for inference.
48155	Sylvia atricapilla	136372275	1	1791	1791	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
9590	Symphalangus syndactylus	129469801	50	676	1883	20			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
9261	Tachyglossus aculeatus	119934405	1	1370	1370	0			not_selected	NO_SEQUENCE_WITHIN_LENGTH_GATE	No provider protein for this species passed the declared 0.75-1.10 query-length gate; no terminal-domain failure is asserted.
59729	Taeniopygia guttata	100224649	2	1803	1804	2	XP_072775070.1		selected_for_reference_review	TAXONOMICALLY_BALANCED_REVIEW_SET	Selected for executable TaxID, similarity, and terminal-domain review; not yet approved for inference.
9375	Talpa europaea	311174147	1	520	520	0			not_selected	NO_SEQUENCE_WITHIN_LENGTH_GATE	No provider protein for this species passed the declared 0.75-1.10 query-length gate; no terminal-domain failure is asserted.
50954	Talpa occidentalis	119230413	10	735	1830	6			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
48850	Tamandua tetradactyla	143687345	8	1027	1894	6			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
121530	Tauraco erythrolophus	104373669	1	1719	1719	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
94439	Tenrec ecaudatus	142459887	2	1801	1802	2	XP_075417988.1		selected_for_reference_review	TAXONOMICALLY_BALANCED_REVIEW_SET	Selected for executable TaxID, similarity, and terminal-domain review; not yet approved for inference.
2587831	Terrapene triunguis	112125970	2	1903	1903	2			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
100830	Tetrao urogallus	306955786	1	1745	1745	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
35005	Thamnophis elegans	116522846	1	1534	1534	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
35019	Thamnophis sirtalis	106542500	1	570	570	0			not_selected	NO_SEQUENCE_WITHIN_LENGTH_GATE	No provider protein for this species passed the declared 0.75-1.10 query-length gate; no terminal-domain failure is asserted.
9565	Theropithecus gelada	147589097	5	720	1863	2			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
71010	Tiliqua scincoides	136652290	1	1744	1744	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
94827	Tinamus guttatus	104576611	1	1738	1738	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
31138	Trachemys scripta elegans	117869319	2	1904	1904	2			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
54180	Trachypithecus francoisi	117066917	9	615	1758	6			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
127582	Trichechus manatus latirostris	101356605	1	1851	1851	1	XP_023581001.1		selected_for_reference_review	TAXONOMICALLY_BALANCED_REVIEW_SET	Selected for executable TaxID, similarity, and terminal-domain review; not yet approved for inference.
9337	Trichosurus vulpecula	118848966	1	1854	1854	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
246437	Tupaia belangeri chinensis	102494934	3	1806	1807	3			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
9739	Tursiops truncatus	101319443	12	764	1862	8			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
109042	Tympanuchus pallidicinctus	128089158	4	1742	1744	4			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
56313	Tyto alba	104358725	4	738	1856	2			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
9999	Urocitellus parryii	113181347	24	679	1874	13			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
9643	Ursus americanus	123781964	4	1837	1863	4			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
9644	Ursus arctos	113265384	9	764	1863	6			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
29073	Ursus maritimus	103672599	2	1816	1862	2			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
100859	Vanellus vanellus	309680989	1	1858	1858	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
61221	Varanus komodoensis	123017394	4	1499	1659	4	XP_044274665.1		selected_for_reference_review	TAXONOMICALLY_BALANCED_REVIEW_SET	Selected for executable TaxID, similarity, and terminal-domain review; not yet approved for inference.
30538	Vicugna pacos	102532151	4	427	1859	2			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
81927	Vidua chalybeata	128800257	3	1800	1806	3			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
187451	Vidua macroura	128819896	3	1799	1806	3			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
31155	Vipera berus	308677404	1	1617	1617	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
103942	Vipera ursinii	310649704	1	1619	1619	1			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
29139	Vombatus ursinus	114049331	4	715	1852	2			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
494514	Vulpes lagopus	121472899	9	767	1878	7			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
9627	Vulpes vulpes	112910801	9	767	1905	5			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
8364	Xenopus tropicalis	733513	2	1592	1655	2	NP_001107963.1		selected_for_reference_review	TAXONOMICALLY_BALANCED_REVIEW_SET	Selected for executable TaxID, similarity, and terminal-domain review; not yet approved for inference.
9704	Zalophus californianus	113939007	11	732	1885	8			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
44394	Zonotrichia albicollis	102063385	7	1769	1778	7			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
257770	Zonotrichia leucophrys gambelii	135458534	10	1766	1782	10			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
8524	Zootoca vivipara	118095327	3	1597	1690	3			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
43581	Zosterops lateralis	310918861	2	1806	1807	2			not_selected	NOT_SELECTED_TAXONOMIC_BALANCE	Provider species inventoried but not selected for the balanced 50-tip review set; no QC failure is asserted.
